"","Protein","Gene","Protein_Description","aNoGlu_PISA_1","aNoGlu_PISA_2","aNoGlu_PISA_3","aNoGlu_PISA_4","aNoGlu_PISA_5","bGlu_PISA_1","bGlu_PISA_2","bGlu_PISA_3","bGlu_PISA_4","bGlu_PISA_5","cNoGlu_PROT_1","cNoGlu_PROT_2","cNoGlu_PROT_3","dGlu_PROT_1","dGlu_PROT_2","dGlu_PROT_3","log_PISA","log_PROT","log_adj_p_PISA","log_adj_p_PROT","significant_PISA","significant_PROT","sig_PISA","sig_PROT","sig_all"
"5179","sp|Q8WUN7|UBTD2_HUMAN","UBTD2","Ubiquitin domain-containing protein 2",435163.000475569,386160.088552444,422329.931515881,472615.560618197,473096.782430185,345827.545877128,339293.949489469,286725.63382325,335685.782164486,392440.416864483,227206.981257798,219102.448433917,224773.336694132,186890.1052,184750.149918632,197388.716856885,0.36500062173983,0.237988599857904,1.70288968291498,1.93187861792955,"not significant","not significant",0,0,"0"
"5180","sp|Q8WUX9|CHMP7_HUMAN","CHMP7","Charged multivesicular body protein 7",187280.792987259,207127.142392755,199805.466151289,208325.345948098,193585.754268997,199851.302215157,194574.739535921,206014.560631731,203933.773219639,198524.652634432,178081.797923739,175811.763488138,159676.721659068,194890.2861,190063.518870678,193904.535618713,-0.00977838733631356,-0.172648606475928,0.0708124322585989,1.2245320182477,"not significant","not significant",0,0,"0"
"5181","sp|Q8WVC0|LEO1_HUMAN","LEO1","RNA polymerase-associated protein LEO1",750278.702208191,723784.911627308,753067.582397832,803143.464372825,832614.202079287,711534.27180755,706470.838436735,726956.972817214,816816.29131593,772471.670352824,487680.242504263,476065.02476394,498818.802399912,484285.1201,469647.147109517,451076.478672737,0.0488616376766436,0.0579207144122005,0.258651604146824,0.568808263624448,"not significant","not significant",0,0,"0"
"5182","sp|Q8WVM8|SCFD1_HUMAN","SCFD1","Sec1 family domain-containing protein 1",872587.522198397,825434.649807091,862684.470688171,815337.653620452,847348.595862753,876451.795382155,906866.912185949,925003.505020176,876751.429265489,868373.327385594,1037071.24351882,1031944.49257629,1025545.04411996,895470.0469,902668.442577256,902693.695514281,-0.0765199509583311,0.196330656756359,1.19813272586818,2.96877546578144,"not significant","not significant",0,0,"0"
"5183","sp|Q8WVQ1|CANT1_HUMAN","CANT1","Soluble calcium-activated nucleotidase 1",92700.991228638,93591.2253105537,97577.7707013275,92412.0190972658,95691.2722395175,78801.237809161,94306.646553362,92941.6297905301,103772.382361952,100564.446256316,79172.9022621835,76995.3675344739,77573.1372586812,85220.9668,93025.9953246022,91479.698300314,0.00485900823812634,-0.206584799294981,0.0134287984735285,1.50719015379168,"not significant","not significant",0,0,"0"
"5184","sp|Q8WWM7|ATX2L_HUMAN","ATXN2L","Ataxin-2-like protein",1245677.29723735,1264777.36198345,1324919.91108638,1419308.49776038,1388915.34272172,1186650.75504839,1194624.29735828,1221716.32491312,1417163.83206652,1388856.72973205,1016002.01058898,1021277.5106072,928719.595055395,1001925.799,1066383.23180024,1034214.99044991,0.0518629111589621,-0.0649242125181376,0.215293534974617,0.426616356121984,"not significant","not significant",0,0,"0"
"5185","sp|Q8WWQ0|PHIP_HUMAN","PHIP","PH-interacting protein",17978.6809736514,22015.0277694009,22145.9843303133,20354.2584389742,16557.8624944229,18892.6762657329,21933.673545534,16367.6041980467,19080.2855526239,17531.5387611243,37130.2511396374,39369.522214304,42187.6367841773,52124.9951,45858.2660980867,52742.6822921824,0.0785066027072612,-0.344760852090231,0.19608708456568,1.32713244249064,"not significant","not significant",0,0,"0"
"5186","sp|Q8WWY3|PRP31_HUMAN","PRPF31","U4/U6 small nuclear ribonucleoprotein Prp31",767254.03765637,782140.944114121,835785.15023298,831673.387314915,772097.349462798,666246.160730381,776774.555677541,642216.804900864,733392.329885665,826178.455826596,1172911.4035243,1158518.03972991,1137177.41045885,1089206.167,1069814.94005039,1111481.19888678,0.130166413845421,0.0848440972159824,0.657995526075142,1.3557127036225,"not significant","not significant",0,0,"0"
"5187","sp|Q8WXH0|SYNE2_HUMAN","SYNE2","Nesprin-2",1206489.37603177,1288430.69550386,1174892.54778722,1022362.4399017,1018612.56485017,1229996.18198602,1264929.8947643,1266924.54721084,1090524.16754027,1102421.27077878,1432649.54089369,1408758.80318862,1365666.70860066,1325998.968,1344872.7400485,1323539.89348033,-0.0603623661815109,0.0748345534811752,0.202001225602624,1.16304956095736,"not significant","not significant",0,0,"0"
"5188","sp|Q8WYA6|CTBL1_HUMAN","CTNNBL1","Beta-catenin-like protein 1",597679.558492898,623281.435498473,618235.114925249,543566.566471088,527700.411841102,707090.246389625,746867.826924322,693853.63406505,627144.21941929,655572.192223232,856162.465711537,853482.37013685,861917.718519919,790863.2314,780899.807080011,765399.561270478,-0.237181971548557,0.137887140323072,1.47977867887936,2.2323101806364,"not significant","not significant",0,0,"0"
"5189","sp|Q92547|TOPB1_HUMAN","TOPBP1","DNA topoisomerase 2-binding protein 1",60061.8840474536,53151.7665384475,59399.6490534446,50543.4960515546,46255.4607586875,61330.6324174842,57883.2365436785,63639.8387952096,45598.3839503766,47260.998546673,114063.221231842,107860.843359843,120806.683578793,125010.0586,125612.06837089,122191.325711406,-0.0333522797383581,-0.121378290063659,0.0642431345430848,0.904692004360344,"not significant","not significant",0,0,"0"
"5190","sp|Q9UPY6|WASF3_HUMAN","WASF3","Wiskott-Aldrich syndrome protein family member 3",7055.32138577039,6898.99188566527,5679.27564816185,6704.44452885518,10948.8882962735,6804.87708140543,8688.75323553145,7556.13889394105,7024.09206224502,8503.54335533774,6902.14300890324,10229.9044898383,7578.20544857768,8090.8018,11284.1553408069,9350.9032197052,-0.049086387432401,-0.217240324351702,0.0601923610941766,0.302446054467761,"not significant","not significant",0,0,"0"
"5191","sp|Q92558|WASF1_HUMAN","WASF1","Wiskott-Aldrich syndrome protein family member 1",158210.654456988,200119.878642541,175767.739253692,183630.210974052,188151.094658708,146152.045635653,169221.01619853,165589.953612786,182833.947600423,166613.044125787,167111.790112162,165554.086793564,162965.124420572,191733.4707,177506.172965499,185484.76378906,0.125495450536019,-0.162504774618746,0.570283055327798,1.45243916915247,"not significant","not significant",0,0,"0"
"5192","sp|Q92600|CNOT9_HUMAN","CNOT9","CCR4-NOT transcription complex subunit 9",414690.008370167,430273.399980651,409806.836652752,461592.083824414,434881.925070898,425875.542785441,411861.205369709,401636.287144846,442543.887317999,438421.517285499,323459.287335897,342182.395745147,325079.020902608,333867.2922,349557.067234349,352718.521394027,0.0208767783916111,-0.0646726529744949,0.13223670965674,0.628416526404981,"not significant","not significant",0,0,"0"
"5193","sp|Q92615|LAR4B_HUMAN","LARP4B","La-related protein 4B",235960.287702572,258619.056790273,251201.068065176,251884.14067871,244988.098207527,190143.260079126,193947.112879505,190217.796801809,180093.302907935,182608.723776334,284281.974617557,265229.671251232,262113.585328636,327681.5876,322028.574621301,302014.337102158,0.407286435632413,-0.229730294261497,3.5881223194914,1.43137137275208,"not significant","not significant",0,0,"0"
"5194","sp|O94979|SC31A_HUMAN","SEC31A","Protein transport protein Sec31A",2088585.60621462,2036726.48479626,2015731.94202573,2006471.35801406,2014145.96488741,1952118.53663027,1972629.4357602,2013330.76686381,2086404.42418999,2068451.85757311,1751653.26381341,1754022.20020721,1685487.4790765,1533437.909,1513352.78302801,1510049.06989313,0.0097905207533431,0.188024132458936,0.11356446061131,2.12738033297699,"not significant","not significant",0,0,"0"
"5195","sp|Q92616|GCN1_HUMAN","GCN1","eIF-2-alpha kinase activator GCN1",2550928.9207704,3205860.19435138,2585161.78817821,2211466.73967739,2130312.03574592,2937059.07987386,3319091.4724664,3024820.28773784,2875824.22087258,2651090.31035619,5559878.76388534,5608563.5498422,5675759.95627188,5635869.509,5766775.32559441,5628526.8669708,-0.223386596854015,-0.0159255871846635,0.700822803369261,0.357051580824764,"not significant","not significant",0,0,"0"
"5196","sp|Q92621|NU205_HUMAN","NUP205","Nuclear pore complex protein Nup205",920820.43972036,1096340.58426169,966554.433252757,826956.131383714,802852.609142755,1047395.22646141,1246075.76419735,1029069.58974039,846742.426335645,887363.796108684,2517620.96975544,2575066.82783739,2685017.53081968,2907453.218,2895408.35316974,2841850.16225012,-0.132311788894955,-0.152473279703533,0.299867449833192,1.6269062184008,"not significant","not significant",0,0,"0"
"5197","sp|Q92667|AKAP1_HUMAN","AKAP1","A-kinase anchor protein 1, mitochondrial",470390.269888787,485419.845967273,482862.292487315,415517.535584412,419426.977731432,477280.362111086,504967.828177918,458566.835322766,449064.929928735,451051.264618506,594166.749366726,582058.837823644,578741.703321338,579864.9248,582670.367274102,580809.541152002,-0.0420933495103591,0.00958617904199409,0.195594841816392,0.245073654002436,"not significant","not significant",0,0,"0"
"5198","sp|Q92783|STAM1_HUMAN","STAM","Signal transducing adapter molecule 1",1352056.15419306,1420704.65109389,1335865.18059668,1524655.87634166,1612775.40178673,1337707.42546609,1339887.40974792,1391421.63660085,1621723.24088203,1406709.66878865,765353.109465038,777141.921050479,777726.441647679,725479.1899,738594.107664768,757072.690989683,0.0298955523550231,0.0629583019762083,0.0969211202695509,1.1289530966016,"not significant","not significant",0,0,"0"
"5199","sp|Q92797|SYMPK_HUMAN","SYMPK","Symplekin",1569686.87025243,1642933.76099051,1657785.70911313,1396558.16481306,1344017.45455164,1627476.88046357,1736941.10031446,1727953.48190313,1432148.91773698,1612207.64128333,2078005.68906166,1978438.19513147,2014941.93979556,1865398.426,1834063.76974816,1868186.19771041,-0.0963661674618906,0.124957750984186,0.392912317222819,1.6216096734669,"not significant","not significant",0,0,"0"
"5200","sp|Q92830|KAT2A_HUMAN","KAT2A","Histone acetyltransferase KAT2A",88207.4325934516,83255.3860921968,75126.6786631271,60677.5236727185,51062.4112126312,74492.3506992394,78697.5836387895,57967.0225376855,50643.5187082581,59775.8155600063,297251.660694464,304620.593796507,288734.16988729,316068.6914,323736.449831655,307673.718974896,0.156125502722913,-0.0893057360905126,0.239143615744896,1.01081592193428,"not significant","not significant",0,0,"0"
"5201","sp|Q9Y5S2|MRCKB_HUMAN","CDC42BPB","Serine/threonine-protein kinase MRCK beta",115892.70763004,131804.054301018,117942.584616124,100488.081437191,92643.9953421203,123372.511179144,127493.127842602,116655.442787933,100136.963692982,113491.954779541,327987.5188061,357910.115300011,340588.281059909,338305.5737,353801.883724362,341500.555020839,-0.0566523444947112,-0.00997532707004219,0.13861687777462,0.0587200982644845,"not significant","not significant",0,0,"0"
"5202","sp|O43504|LTOR5_HUMAN","LAMTOR5","Ragulator complex protein LAMTOR5",12167.4475212574,15299.3123127199,11951.9045269789,9491.28777256947,15214.7597454473,13471.9067154816,11222.4035897928,11265.5279046932,12488.561359689,12716.7540209816,11754.9745442127,12828.1569279816,13870.3977191559,13423.0703,16297.4066014984,16741.5315054126,0.068170469573982,-0.272935506622121,0.127518783771054,0.776252339401362,"not significant","not significant",0,0,"0"
"5203","sp|Q7Z7A1|CNTRL_HUMAN","CNTRL","Centriolin",305746.193260365,300677.068160104,313219.272255972,370305.040165199,350454.127913481,300003.22139391,307709.944098059,302103.481428492,359660.284160409,336327.530898387,201362.413928644,200738.581997973,193170.80954313,186771.7622,181991.613002507,197416.381055763,0.0307529181487581,0.0722883973469792,0.0927499044116704,0.639856199572318,"not significant","not significant",0,0,"0"
"5204","sp|Q9BYD2|RM09_HUMAN","MRPL9","39S ribosomal protein L9, mitochondrial",258434.793151672,289405.421249188,259006.401381185,213760.775758895,249462.442334256,221534.272207173,252068.634089865,201201.363609318,207330.91471872,185044.350633336,712234.674710972,724720.715364225,735119.941619879,848892.4146,914166.5851707,851489.248266523,0.251104918631105,-0.267487554051115,0.941788428479411,1.81789133841096,"not significant","not significant",0,0,"0"
"5205","sp|Q5VT25|MRCKA_HUMAN","CDC42BPA","Serine/threonine-protein kinase MRCK alpha",104319.438845134,112827.951440393,122693.770453659,129226.250456832,111968.313461676,106278.851365427,105877.699025435,98444.6151181691,111112.160654705,127517.252269543,138824.526636236,139184.579185512,137746.123259235,140521.8018,140211.374490327,137386.607141663,0.0812149198351967,-0.00818189759421103,0.288173656772602,0.212485453765611,"not significant","not significant",0,0,"0"
"5206","sp|Q92878|RAD50_HUMAN","RAD50","DNA repair protein RAD50",2127412.94363752,2246394.69489912,2147239.735761,1787903.66786677,1882650.68050749,2355392.39086467,2512550.63348355,2357861.3929774,2132987.75315573,2163308.90139645,3337441.01489492,3339486.47297686,3336172.46984303,2955935.232,2903398.3344892,2910629.26586774,-0.177023013539136,0.191246054021553,0.912478548187505,2.92810429573232,"not significant","not significant",0,0,"0"
"5207","sp|O95319|CELF2_HUMAN","CELF2","CUGBP Elav-like family member 2",184798.753659223,181251.344925074,185059.494897983,178077.340661348,182218.792791853,161111.794012863,181090.997308784,159552.314550373,150745.861755619,204728.544777643,201518.1401382,211314.055736478,208580.013854721,184082.2695,192673.244301707,194470.8155561,0.0884119164677892,0.121488109732426,0.339110072553056,1.28220249616975,"not significant","not significant",0,0,"0"
"5208","sp|Q92879|CELF1_HUMAN","CELF1","CUGBP Elav-like family member 1",585783.541332537,590146.504174,595131.534570482,645959.484844751,637709.413908907,703649.684201201,681648.174948579,696943.616958166,763559.39932644,764127.525635772,570386.409228871,574437.162447816,593347.639371485,556709.4873,558274.367947463,572035.464620374,-0.24092512754885,0.043093700027199,2.06628229670422,0.694383929848185,"not significant","not significant",0,0,"0"
"5209","sp|Q92917|GPKOW_HUMAN","GPKOW","G-patch domain and KOW motifs-containing protein",1047038.62764334,1043510.37436106,1107939.77152062,1155810.49026177,1157223.38652819,973395.305142101,1001882.50692096,978209.422915418,1115259.24715406,1132149.08298983,865718.196426991,833691.823044434,794465.813688426,783703.4648,817190.779402793,800910.916042815,0.0836908738366407,0.0542705158693429,0.482258335288855,0.450028987279954,"not significant","not significant",0,0,"0"
"5210","sp|Q96AE4|FUBP1_HUMAN","FUBP1","Far upstream element-binding protein 1",6149301.77142348,5592300.17219642,6029123.28471393,6792961.90734545,6829885.57993438,5652335.08767387,5241534.33169497,5624955.64841885,6680323.20112079,6275655.33093034,3087499.93294786,3074550.31792649,2954565.5348097,2741019.545,2829709.28725776,2797973.60704011,0.0909870227040745,0.123494423954697,0.33597625415623,1.54465084768456,"not significant","not significant",0,0,"0"
"5211","sp|Q92945|FUBP2_HUMAN","KHSRP","Far upstream element-binding protein 2",9686126.15660725,8932729.89668672,9580007.64993918,10452573.3943727,10777978.1259565,8265849.58086918,7406970.04460816,7498438.27956153,8580525.19864761,9224150.04709642,5038929.39709766,4988694.98454688,5078416.69347621,4393657.516,4463213.39774044,4500177.25453234,0.27059303432492,0.177524399228595,1.45185538133167,2.56722060061768,"not significant","not significant",0,0,"0"
"5212","sp|Q92974|ARHG2_HUMAN","ARHGEF2","Rho guanine nucleotide exchange factor 2",169786.522161504,175708.842281405,164499.018792319,139320.05413513,148062.554601567,169311.619588567,167254.971496185,145342.525430842,140537.102488965,136012.194701475,497832.593355478,507642.699736596,499603.156713729,510824.3501,529659.368212153,512832.936140507,0.0721918978507799,-0.0455132760553849,0.223038958488107,0.844283141357523,"not significant","not significant",0,0,"0"
"5213","sp|Q93008|USP9X_HUMAN","USP9X","Probable ubiquitin carboxyl-terminal hydrolase FAF-X",1068789.58500792,1190611.19558024,1117671.00869486,838073.200235079,830544.469118197,1087273.85209551,1197967.74041835,1077355.16192643,835558.521308552,892008.922795542,1688675.72182082,1696835.95539715,1726095.80192391,1860498.889,1810622.47191318,1868671.29938855,-0.0126607783956615,-0.116054925209064,0.0171237125664088,1.82834701883218,"not significant","not significant",0,0,"0"
