Group,SubGroup,Protein,Protein_ID,Entry_Name,Gene,Length,Percent_Coverage,Organism,Protein_Description,Protein_Existence,Protein_Probability,Top_Peptide_Probability,Total_Peptides,Unique_Peptides,Razor_Peptides,Total_Spectral_Count,Unique_Spectral_Count,Razor_Spectral_Count,Total_Intensity,Unique_Intensity,Razor_Intensity,Razor_Assigned_Modifications,Razor_Observed_Modifications,Indistinguishable_Proteins,TMT_126,TMT_127N,TMT_127C,TMT_128N,TMT_128C,TMT_129N,TMT_129C,TMT_130N,TMT_130C,TMT_131N,TMT_131C,TMT_132N,TMT_132C,TMT_133N,TMT_133C,TMT_134
1,a,sp|A0A385XJE6|INH21_ECOLI,A0A385XJE6,INH21_ECOLI,insH21,326,8,Escherichia coli (strain K12) OX=83333,Transposase InsH for insertion sequence element IS5U ,3:Protein inferred from homology,1,0.999,3,0,3,3,0,3,40159608,0,40159608,N-term(304.2072),,"sp|P0CE49|INSH1_ECOLI, sp|P0CE50|INSH2_ECOLI, sp|P0CE51|INSH3_ECOLI, sp|P0CE52|INSH4_ECOLI, sp|P0CE53|INSH6_ECOLI, sp|P0CE54|INSH7_ECOLI, sp|P0CE55|INSH8_ECOLI, sp|P0CE56|INSH9_ECOLI, sp|P0CE57|INH10_ECOLI, sp|P0CE58|INH11_ECOLI, sp|P76071|INSH5_ECOLI",446419.3789,504778.3906,455196.6797,589033.2344,134163.0332,112079.8457,112561.4863,129701.1172,1209581.461,1383519.313,1142235.68,1375785.047,135812.623,137879.6797,125492.5459,113572.8799
1824,a,sp|P0A9Q5|ACCD_ECOLI,P0A9Q5,ACCD_ECOLI,accD,304,60.5,Escherichia coli (strain K12) OX=83333,Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta ,1:Experimental evidence at protein level,1,0.999,20,18,20,61,51,61,482081664,392197128,482081664,"10C(57.0215), 10K(304.2072), 11K(304.2072), 11M(15.9949), 12K(304.2072), 13K(304.2072), 14C(57.0215), 1C(57.0215), 1K(304.2072), 20K(304.2072), 2K(304.2072), 2M(15.9949), 4C(57.0215), 5C(57.0215), 5K(304.2072), 5M(15.9949), 6M(15.9949), 7K(304.2072), 9M(15.9949), N-term(304.2072)",,,3722476.404,3670780.617,3954462.739,4231914.716,5543706.464,4463904.66,4624448.416,4558149.832,8515195.106,9566899.796,8518334.468,9402668.223,9137294.648,8266175.994,7665691.373,7205933.39
1825,a,sp|P0A9X9|CSPA_ECOLI,P0A9X9,CSPA_ECOLI,cspA,70,55.7,Escherichia coli (strain K12) OX=83333,Cold shock protein CspA ,1:Experimental evidence at protein level,1,0.999,4,3,4,16,10,16,545880310,259100414,545880310,"10K(304.2072), 12K(304.2072), 7K(304.2072), N-term(304.2072)",,,1763337.213,1424798.821,1592536.75,2018156.96,1411679.384,1331333.206,1378004.58,1800425.539,2173618.565,2727992.375,2214212.986,2749464.888,1490138.193,1362417.349,1192817.904,1240802.055
1826,a,sp|P0AA10|RL13_ECOLI,P0AA10,RL13_ECOLI,rplM,142,65.5,Escherichia coli (strain K12) OX=83333,50S ribosomal protein L13 ,1:Experimental evidence at protein level,1,0.999,11,11,11,68,68,68,2393180032,1725913760,2393180032,"10K(304.2072), 11K(304.2072), 20K(304.2072), 22K(304.2072), 2K(304.2072), 5K(304.2072), 7K(304.2072), 7M(15.9949), N-term(304.2072)",,,2734960.366,2863009.71,2806762.214,3090124.907,2943192.847,2082623.842,2692140.661,1956748.499,56569937.28,67267712.57,62113645.82,64394700.02,4674941.761,3652192.205,2881418.35,2507364.857
1827,a,sp|P0AB89|PUR8_ECOLI,P0AB89,PUR8_ECOLI,purB,456,52.2,Escherichia coli (strain K12) OX=83333,Adenylosuccinate lyase ,1:Experimental evidence at protein level,1,0.999,25,25,25,90,90,90,1569270592,1569270592,1569270592,"10K(304.2072), 11M(15.9949), 12K(304.2072), 13K(304.2072), 14K(304.2072), 26K(304.2072), 2M(15.9949), 4M(15.9949), 5K(304.2072), 7K(304.2072), 7M(15.9949), 8K(304.2072), 9K(304.2072), N-term(304.2072)",,,7765584.8,7973489.326,7766954.682,8662897.71,3221345.915,2673403.674,2790696.771,2976314.087,11467528.96,13512999.07,12607837.93,13040198.08,3537467.69,3229937.398,2841508.374,2624979.81
1827,b,sp|P0A996|GLPC_ECOLI,P0A996,GLPC_ECOLI,glpC,396,40.4,Escherichia coli (strain K12) OX=83333,Anaerobic glycerol-3-phosphate dehydrogenase subunit C ,1:Experimental evidence at protein level,1,0.999,19,19,19,37,37,37,300866432,300866432,300866432,"10K(304.2072), 11K(304.2072), 12K(304.2072), 14K(304.2072), 1C(57.0215), 1K(304.2072), 2C(57.0215), 2K(304.2072), 4C(57.0215), 5C(57.0215), 5M(15.9949), 7C(57.0215), 8C(57.0215), 8K(304.2072), 9C(57.0215), 9M(15.9949), N-term(304.2072)",,,2138430.285,2186619.055,2334431.481,2613030.507,1300580.711,1035420.803,1255147.738,1215805.096,5092188.229,6015523.301,5570005.125,5806940.552,1631207.899,1479905.521,1289957.683,1231536.923
1828,a,sp|P0AC13|DHPS_ECOLI,P0AC13,DHPS_ECOLI,folP,282,28.4,Escherichia coli (strain K12) OX=83333,Dihydropteroate synthase ,1:Experimental evidence at protein level,1,0.999,9,9,9,14,14,14,47937033,47937033,47937033,"11K(304.2072), 1C(57.0215), 2M(15.9949), 7K(304.2072), 8K(304.2072), N-term(304.2072)",,,1507416.981,1322259.783,1480472.804,1574792.892,1461485.098,1198391.804,1329802.621,1156447.532,1639839.023,1941574.119,1877824.638,1822501.046,1379240.255,1323933.397,1176619.262,1106232.974
1829,a,sp|P0ACP5|GNTR_ECOLI,P0ACP5,GNTR_ECOLI,gntR,331,29.6,Escherichia coli (strain K12) OX=83333,HTH-type transcriptional regulator GntR ,1:Experimental evidence at protein level,1,0.999,9,8,9,11,10,11,37017908,37017908,37017908,"1K(304.2072), 3C(57.0215), 7K(304.2072), N-term(304.2072)",,,952208.6992,920206.7373,1015188.822,1129862.56,547811.1003,456540.8729,444682.7494,466251.6548,912511.2832,1095931.691,1003104.754,1055110.272,546180.2477,504016.1592,413044.9478,457909.1313
1830,a,sp|P0ACU2|RUTR_ECOLI,P0ACU2,RUTR_ECOLI,rutR,212,30.2,Escherichia coli (strain K12) OX=83333,HTH-type transcriptional regulator RutR ,1:Experimental evidence at protein level,1,0.999,7,6,7,14,13,14,58908223,58908223,58908223,"10K(304.2072), 12K(304.2072), 13K(304.2072), 2K(304.2072), 9K(304.2072), N-term(304.2072)",,,758595.3616,760244.083,840956.4318,885641.9564,1167204.981,1125504.83,1122639.131,1119000.722,797266.0022,919949.0178,807879.3794,888239.6411,996223.1218,951807.8245,839855.1396,847271.866
1831,a,sp|P0ACU7|YJDC_ECOLI,P0ACU7,YJDC_ECOLI,yjdC,191,30.9,Escherichia coli (strain K12) OX=83333,HTH-type transcriptional regulator YjdC ,4:Protein predicted,1,0.999,7,7,7,7,7,7,58445329,58445329,58445329,"5K(304.2072), 7C(57.0215), 9K(304.2072), N-term(304.2072)",,,275828.5918,269182.9854,262233.2246,286986.5557,719675.2734,378349.5645,424834.4775,432320.3135,718729.5312,771233.0117,825739.3594,853876.2383,355610.7715,346759.0312,313140.4355,330797.2373
1832,a,sp|P0ACZ8|CUSR_ECOLI,P0ACZ8,CUSR_ECOLI,cusR,227,16.3,Escherichia coli (strain K12) OX=83333,Transcriptional regulatory protein CusR ,1:Experimental evidence at protein level,1,0.999,5,5,5,6,6,6,14525213,14301094,14525213,"10K(304.2072), 2K(304.2072), 7K(304.2072), 8K(304.2072), N-term(304.2072)",,,145137.9561,138314.0273,155628.0547,175205.7158,146402.959,117029.9717,123520.541,133817.5371,324227.7754,431343.7344,324792.2637,455492.0078,206494.9297,170432.8027,148381.46,150891.7217
1833,b,sp|P05050|ALKB_ECOLI,P05050,ALKB_ECOLI,alkB,216,5.1,Escherichia coli (strain K12) OX=83333,Alpha-ketoglutarate-dependent dioxygenase AlkB ,1:Experimental evidence at protein level,0.989,0.9986,2,1,1,2,1,1,72749822,2408798,2408798,N-term(304.2072),,,11580.4238,14629.3008,11326.7129,11483.499,7012.916,5461.5757,3387.8337,7076.5244,16128.4814,15101.0176,14322.4385,20777.3711,8266.7861,8121.5781,9336.5137,9516.9434
1833,a,sp|P0ADC1|LPTE_ECOLI,P0ADC1,LPTE_ECOLI,lptE,193,42.5,Escherichia coli (strain K12) OX=83333,LPS-assembly lipoprotein LptE ,1:Experimental evidence at protein level,1,0.999,10,9,10,20,19,20,120626024,59971629,120626024,"10K(304.2072), 12K(304.2072), 14K(304.2072), 6M(15.9949), 8K(304.2072), 9K(304.2072), N-term(304.2072)",,,724292.0574,706816.6509,792019.7375,833402.0874,1578447.073,1258074.223,1336153.125,1382809.06,683532.5497,765704.4873,674664.8638,790801.5874,1345946.399,1305409.446,1133648.575,1122653.27
1834,a,sp|P0AE06|ACRA_ECOLI,P0AE06,ACRA_ECOLI,acrA,397,67.3,Escherichia coli (strain K12) OX=83333,Multidrug efflux pump subunit AcrA ,1:Experimental evidence at protein level,1,0.999,24,23,24,91,90,91,658629328,658629328,658629328,"10K(304.2072), 11K(304.2072), 13K(304.2072), 14K(304.2072), 14M(15.9949), 15K(304.2072), 18K(304.2072), 21K(304.2072), 27K(304.2072), 28K(304.2072), 2K(304.2072), 7K(304.2072), 8K(304.2072), 9K(304.2072), 9M(15.9949), N-term(304.2072)",,,6532439.621,5449089.841,6258275.97,6927983.144,7241652.342,6074905.884,6516526.137,6708836.695,5070544.398,5741601.007,5568859.461,5908944.868,7364520.531,7015560.386,6069749.797,6334614.021
1835,a,sp|P0AF52|GHXP_ECOLI,P0AF52,GHXP_ECOLI,ghxP,449,8.2,Escherichia coli (strain K12) OX=83333,Guanine/hypoxanthine permease GhxP ,1:Experimental evidence at protein level,1,0.999,5,4,5,15,13,15,145372209,139847000,145372209,"10K(304.2072), 11K(304.2072), 20K(304.2072), 9K(304.2072), N-term(304.2072)",,,953490.4067,838723.1201,913594.6387,1015271.53,973383.9004,773399.3154,821859.1738,983946.915,946953.8408,1057746.854,833453.7974,1048103.817,1134308.368,994377.8477,911136.3599,983269.4175
1836,a,sp|P0AFA2|NARX_ECOLI,P0AFA2,NARX_ECOLI,narX,598,12.2,Escherichia coli (strain K12) OX=83333,Nitrate/nitrite sensor protein NarX ,1:Experimental evidence at protein level,1,0.999,7,6,7,9,8,9,32696429,32596478,32696429,"10K(304.2072), 15K(304.2072), 8K(304.2072), N-term(304.2072)",,,155126.0669,162033.3252,173121.0737,193737.6289,152930.9355,244163.5107,161220.0547,151677.8423,308506.5889,350814.1426,311196.5078,337149.1289,174347.9805,145238.2812,135177.7656,127222.2529
1837,a,sp|P0AFF0|NUON_ECOLI,P0AFF0,NUON_ECOLI,nuoN,485,2.3,Escherichia coli (strain K12) OX=83333,NADH-quinone oxidoreductase subunit N ,1:Experimental evidence at protein level,1,0.999,2,2,2,5,5,5,109285307,47647108,109285307,"7K(304.2072), N-term(304.2072)",,,330374.2266,266332.4023,294089,363550.2891,305222.5781,367109.9883,329817.4102,378669.8203,249682.7383,288598.0879,292325.9219,311526.9277,347483.5117,342710.7852,279280.6172,312704.6289
1838,a,sp|P0AFH8|OSMY_ECOLI,P0AFH8,OSMY_ECOLI,osmY,201,61.7,Escherichia coli (strain K12) OX=83333,Osmotically-inducible protein Y ,1:Experimental evidence at protein level,1,0.999,13,13,13,232,232,232,5484454848,5484454848,5484454848,"10K(304.2072), 11K(304.2072), 13K(304.2072), 19K(304.2072), 20K(304.2072), 28K(304.2072), 2K(304.2072), 5M(15.9949), 7K(304.2072), N-term(304.2072)",,,7325231.508,7723482.659,8889252.926,8828621.329,33291741.51,27297838.74,27708340.41,26471917.97,7890878.761,8268761.75,7110426.353,7723007.353,21939325.02,21172220.85,19304680.95,19135167.01
1839,a,sp|P0AFM9|PSPB_ECOLI,P0AFM9,PSPB_ECOLI,pspB,74,35.1,Escherichia coli (strain K12) OX=83333,Phage shock protein B ,1:Experimental evidence at protein level,1,0.999,3,2,3,4,2,4,32048994,18318848,32048994,"9K(304.2072), N-term(304.2072)",,,115524.4932,116131.7998,109664.2476,126884.4199,295715.9941,167904.2383,190597.29,161236.5859,184887.4863,182517.4258,182804.0176,164016.7148,153556.2188,130572.0234,118459.9912,104547.7812
1840,a,sp|P0C0V0|DEGP_ECOLI,P0C0V0,DEGP_ECOLI,degP,474,58.2,Escherichia coli (strain K12) OX=83333,Periplasmic serine endoprotease DegP ,1:Experimental evidence at protein level,1,0.999,29,29,29,232,232,232,698886592,698886592,698886592,"10K(304.2072), 11K(304.2072), 12K(304.2072), 13C(57.0215), 13K(304.2072), 14K(304.2072), 15K(304.2072), 16K(304.2072), 17K(304.2072), 1K(304.2072), 25C(57.0215), 2K(304.2072), 2M(15.9949), 31K(304.2072), 39K(304.2072), 4K(304.2072), 5K(304.2072), 6K(304.2072), 6M(15.9949), 7K(304.2072), 7M(15.9949), 9M(15.9949), N-term(304.2072)",,,15361273.11,14568475.81,16241781.62,17904840.24,24419138.43,23063179.65,22121235.76,22371956.98,12668238.83,14230476.85,12621478.88,13665602.66,18728104.73,17634347.7,15990181.37,16516073.52
1841,a,sp|P0CE47|EFTU1_ECOLI,P0CE47,EFTU1_ECOLI,tufA,394,89.8,Escherichia coli (strain K12) OX=83333,Elongation factor Tu 1 ,1:Experimental evidence at protein level,1,0.999,34,0,34,875,0,875,7285987584,0,7285987584,"10K(304.2072), 11K(304.2072), 11M(15.9949), 12K(304.2072), 13K(304.2072), 15K(304.2072), 15M(15.9949), 16M(15.9949), 17K(304.2072), 18M(15.9949), 1C(57.0215), 1K(304.2072), 1M(15.9949), 23M(15.9949), 24K(304.2072), 2K(304.2072), 2M(15.9949), 3C(57.0215), 3M(15.9949), 4K(304.2072), 5K(304.2072), 6K(304.2072), 7C(57.0215), 8M(15.9949), 9K(304.2072), 9M(15.9949), N-term(304.2072)",,sp|P0CE48|EFTU2_ECOLI,156822632.8,158889553.3,167878583.8,182638540.4,67497893.23,59881792.75,54979685.31,53783541.57,146279177.7,175058695.5,161895259.5,171660164.8,54598601.45,54429103.98,44136171.6,42349775.72
1842,a,sp|P11349|NARH_ECOLI,P11349,NARH_ECOLI,narH,512,54.1,Escherichia coli (strain K12) OX=83333,Respiratory nitrate reductase 1 beta chain ,1:Experimental evidence at protein level,1,0.999,26,19,26,43,30,43,148903512,148903512,148903512,"10C(57.0215), 10K(304.2072), 11C(57.0215), 11K(304.2072), 12K(304.2072), 13K(304.2072), 14C(57.0215), 14K(304.2072), 17K(304.2072), 18K(304.2072), 1C(57.0215), 21K(304.2072), 28K(304.2072), 2C(57.0215), 2K(304.2072), 32K(304.2072), 3K(304.2072), 4C(57.0215), 5C(57.0215), 6C(57.0215), 7C(57.0215), 7K(304.2072), 8K(304.2072), 9K(304.2072), N-term(304.2072)",,,2792055.244,2892849.882,2912272.835,3212040.77,1448074.72,1126128.285,1103362.449,1158497.039,3734149.879,4508517.736,3885110.866,4379298.135,1590414.384,1544865.44,1282348.258,1398159.346
1843,c,sp|Q15323|K1H1_HUMAN,Q15323,K1H1_HUMAN,KRT31,416,14.9,Homo sapiens,"Keratin, type I cuticular Ha1 ",1:Experimental evidence at protein level,1,0.999,7,0,5,13,0,7,804298570,0,16176022,"3C(57.0215), 8K(304.2072), 9K(304.2072), N-term(304.2072)",,,149499.2368,102325.2422,114728.6294,154113.8853,67343.0151,58740.2029,69996.5293,131902.9141,461366.3037,291172.9941,278499.3965,277628.5059,107862.4792,71788.3193,362190.9863,70934.1548
1843,a,sp|P13645|K1C10_HUMAN,P13645,K1C10_HUMAN,KRT10,584,51.9,Homo sapiens,"Keratin, type I cytoskeletal 10 ",1:Experimental evidence at protein level,1,0.999,34,27,34,170,142,170,1283507648,707734720,1283507648,"10K(304.2072), 11M(15.9949), 12K(304.2072), 13K(304.2072), 16K(304.2072), 17K(304.2072), 18K(304.2072), 19K(304.2072), 1K(304.2072), 26M(15.9949), 2K(304.2072), 3M(15.9949), 5C(57.0215), 5M(15.9949), 6M(15.9949), 7K(304.2072), 7M(15.9949), 8K(304.2072), 9K(304.2072), N-term(304.2072)",,,14916040.03,10574120.36,11274730.13,8286949.977,8588589.431,4867389.31,8542459.207,9739841.654,26448057.72,10629238.54,11604216.84,6312493.542,14858092.12,10258303.14,12698267.51,9313928.43
1843,b,sp|O77727|K1C15_SHEEP,O77727,K1C15_SHEEP,KRT15,453,19,Ovis aries,"Keratin, type I cytoskeletal 15 ",2:Experimental evidence at transcript level,1,0.999,12,5,6,33,10,11,969755380,39475845,40704710,"12K(304.2072), 7K(304.2072), N-term(304.2072)",,,851677.3931,590600.9771,344152.7703,302832.1554,428879.2124,579271.2832,463537.7207,412104.3928,868572.6055,368226.7363,541228.9458,219694.95,569593.5635,329116.6389,830995.5605,320944.1758
1844,a,sp|P15038|HELD_ECOLI,P15038,HELD_ECOLI,helD,684,12.7,Escherichia coli (strain K12) OX=83333,DNA helicase IV ,1:Experimental evidence at protein level,1,0.999,9,9,9,12,12,12,722793682,27408045,722793682,"10K(304.2072), 11K(304.2072), 1K(304.2072), 7K(304.2072), 9K(304.2072), N-term(304.2072)",,,4631958.034,4373134.159,5237624.416,4931418.773,2134423.73,1536214.306,2218709.748,1820842.853,22909732.13,24969402.24,23282005.75,24662340.21,2848740.658,2828663.723,2482643.092,2177167.639
1845,a,sp|P15042|DNLJ_ECOLI,P15042,DNLJ_ECOLI,ligA,671,46.1,Escherichia coli (strain K12) OX=83333,DNA ligase ,1:Experimental evidence at protein level,1,0.999,25,25,25,48,48,48,141942496,129698948,141942496,"10K(304.2072), 11K(304.2072), 12K(304.2072), 14K(304.2072), 18K(304.2072), 1C(57.0215), 1K(304.2072), 22K(304.2072), 2K(304.2072), 5K(304.2072), 7C(57.0215), 7K(304.2072), 7M(15.9949), 8K(304.2072), N-term(304.2072)",,,2717036.346,2643334.576,2731068.715,2951064.34,2827034.671,2188998.88,2387321.084,2515053.356,2936135.246,3356272.635,2904227.328,3440578.908,3013456.96,2759468.024,2449167.438,2452754.192
1846,a,sp|P15047|ENTA_ECOLI,P15047,ENTA_ECOLI,entA,248,26.6,Escherichia coli (strain K12) OX=83333,"2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase ",1:Experimental evidence at protein level,1,0.999,6,6,6,6,6,6,12063501,12063501,12063501,"10K(304.2072), 7K(304.2072), 9K(304.2072), N-term(304.2072)",,,68362.5781,60933.8403,75594.3828,81073.2715,130010.8213,113599.958,121317.709,137195.376,115927.9814,122788.5654,115993.9023,131703.2773,154051.8643,153598.2979,134437.833,135806.2891
1847,a,sp|P19934|TOLA_ECOLI,P19934,TOLA_ECOLI,tolA,421,33.5,Escherichia coli (strain K12) OX=83333,Tol-Pal system protein TolA ,1:Experimental evidence at protein level,1,0.999,14,14,14,18,18,18,69058670,65417470,69058670,"10K(304.2072), 11K(304.2072), 13K(304.2072), 14K(304.2072), 16K(304.2072), 1K(304.2072), 2K(304.2072), 3K(304.2072), 7K(304.2072), 8K(304.2072), 9K(304.2072), N-term(304.2072)",,,1591230.941,1644949.549,1865843.671,1944666.101,2109902.377,1699703.171,1802059.176,1699673.009,1138399.136,1385807.861,1224505.577,1391017.427,1614591.769,1539436.227,1419476.761,1377866.684
1848,a,sp|P21361|YCIG_ECOLI,P21361,YCIG_ECOLI,yciG,59,64.4,Escherichia coli (strain K12) OX=83333,Uncharacterized protein YciG ,3:Protein inferred from homology,1,0.999,5,3,5,8,6,8,132316629,21890813,132316629,"10K(304.2072), 11K(304.2072), 12K(304.2072), 1K(304.2072), 9K(304.2072), N-term(304.2072)",,,2193882.293,2375008.746,2672186.924,2692226.358,6439475.83,6024059.813,5818005.569,5583474.861,1514196.518,1766000.214,1671349.756,1765705.976,4314181.871,4061338.508,3688471.289,3716924.647
1849,a,sp|P21507|SRMB_ECOLI,P21507,SRMB_ECOLI,srmB,444,35.4,Escherichia coli (strain K12) OX=83333,ATP-dependent RNA helicase SrmB ,1:Experimental evidence at protein level,1,0.999,13,12,13,32,31,32,74053904,74053904,74053904,"12K(304.2072), 13M(15.9949), 15M(15.9949), 17K(304.2072), 4M(15.9949), 7C(57.0215), 7K(304.2072), 8K(304.2072), N-term(304.2072)",,,407615.1389,390529.2122,457282.8054,493632.3774,620022.5221,550784.6823,557412.6803,601345.9049,2662003.17,3102126.665,2825778.023,3033596.691,1157029.222,1018807.604,926476.5923,917837.1082
1850,a,sp|P22523|MUKB_ECOLI,P22523,MUKB_ECOLI,mukB,1486,32.1,Escherichia coli (strain K12) OX=83333,Chromosome partition protein MukB ,1:Experimental evidence at protein level,1,0.999,48,48,48,80,80,80,298036384,298036384,298036384,"10K(304.2072), 11K(304.2072), 11M(15.9949), 12K(304.2072), 17K(304.2072), 1K(304.2072), 2K(304.2072), 5C(57.0215), 5M(15.9949), 7K(304.2072), 7M(15.9949), 8K(304.2072), 9C(57.0215), 9K(304.2072), N-term(304.2072)",,,4044665.772,4070834.303,4065069.275,4882357.443,2218847.405,1819446.194,2048221.4,2096897.055,13788499.7,15597228.94,14152203.21,15129865.32,2805677.098,2442975.129,2157329.987,2163927.935
1851,a,sp|P23871|HEMH_ECOLI,P23871,HEMH_ECOLI,hemH,320,25.6,Escherichia coli (strain K12) OX=83333,Ferrochelatase ,1:Experimental evidence at protein level,1,0.999,6,6,6,8,8,8,15275862,13897209,15275862,"12K(304.2072), 16K(304.2072), 20K(304.2072), 9K(304.2072), N-term(304.2072)",,,175831.2161,196721.1948,209954.5437,194062.3713,249089.9514,158641.3171,184719.7234,154864.9631,390753.0107,443349.4434,437090.0059,430817.4277,203307.2397,260346.9565,233001.6448,144762.9707
1852,a,sp|P24173|RFAC_ECOLI,P24173,RFAC_ECOLI,rfaC,319,32.3,Escherichia coli (strain K12) OX=83333,Lipopolysaccharide heptosyltransferase 1 ,1:Experimental evidence at protein level,1,0.999,9,8,9,14,13,14,46943301,46943301,46943301,"13K(304.2072), 14K(304.2072), 19K(304.2072), 3M(15.9949), N-term(304.2072)",,,514301.8789,477324.6484,503474.2856,591400.2324,593242.2471,496258.085,498069.7207,528271.5732,541723.4473,631160.2002,543249.5566,638543.9893,544229.335,485011.1826,433170.2715,469419.5059
1853,a,sp|P25516|ACNA_ECOLI,P25516,ACNA_ECOLI,acnA,891,45.6,Escherichia coli (strain K12) OX=83333,Aconitate hydratase A ,1:Experimental evidence at protein level,1,0.999,36,36,36,116,116,116,295016104,295016104,295016104,"10K(304.2072), 12K(304.2072), 13K(304.2072), 14K(304.2072), 15K(304.2072), 15M(15.9949), 16M(15.9949), 18M(15.9949), 1K(304.2072), 20K(304.2072), 27K(304.2072), 2K(304.2072), 3M(15.9949), 4K(304.2072), 5M(15.9949), 6M(15.9949), 7K(304.2072), 8K(304.2072), 8M(15.9949), 9K(304.2072), 9M(15.9949), N-term(304.2072)",,,4146700.565,4042700.653,4370536.447,4809852.392,3189434.335,2629525.067,2708639.013,2648142.969,10257412.03,11904115.05,11261351.05,11765867.53,4184521.818,3774564.754,3388377.489,3283575.605
1854,a,sp|P28249|ASMA_ECOLI,P28249,ASMA_ECOLI,asmA,617,32.7,Escherichia coli (strain K12) OX=83333,Protein AsmA ,3:Protein inferred from homology,1,0.999,18,18,18,29,29,29,153892220,98529862,153892220,"10K(304.2072), 11K(304.2072), 12K(304.2072), 14K(304.2072), 21K(304.2072), 3M(15.9949), 4M(15.9949), 7K(304.2072), 8K(304.2072), N-term(304.2072)",,,2416876.368,2129917.111,2347762.634,2588255.237,3286281.315,2774667.572,2959452.477,2772081.779,1491046.781,1712496.516,1485904.446,1588354.713,2260063.298,2240835.102,2061255.632,2026032.922
1855,a,sp|P28903|NRDD_ECOLI,P28903,NRDD_ECOLI,nrdD,712,38.2,Escherichia coli (strain K12) OX=83333,Anaerobic ribonucleoside-triphosphate reductase ,1:Experimental evidence at protein level,1,0.999,25,24,25,42,41,42,116324324,116324324,116324324,"10C(57.0215), 10K(304.2072), 12K(304.2072), 13K(304.2072), 14K(304.2072), 15K(304.2072), 17K(304.2072), 17M(15.9949), 18C(57.0215), 1K(304.2072), 20K(304.2072), 21M(15.9949), 22K(304.2072), 25C(57.0215), 2K(304.2072), 6C(57.0215), 7K(304.2072), 8K(304.2072), 9K(304.2072), N-term(304.2072)",,,1100800.585,1231802.698,1251754.371,1352448.577,1361961.125,1046360.643,1186954.014,1186026.33,4660941.155,5261509.68,5068718.078,5096074.803,2165554.101,2130169.905,1836469.198,1664550.698
1856,a,sp|P30744|SDHM_ECOLI,P30744,SDHM_ECOLI,sdaB,455,37.1,Escherichia coli (strain K12) OX=83333,L-serine dehydratase 2 ,2:Experimental evidence at transcript level,1,0.999,14,10,14,34,25,34,451317352,451317352,451317352,"10C(57.0215), 10K(304.2072), 11K(304.2072), 14M(15.9949), 15K(304.2072), 22K(304.2072), 2C(57.0215), 5M(15.9949), 6M(15.9949), 7K(304.2072), 8K(304.2072), N-term(304.2072)",,,4080500.234,3968929.949,3983301.37,4465525.14,1308563.046,950813.161,1074297.395,1086233.59,6150435.213,7559979.883,6650679.364,7318335.95,1499193.525,1257696.15,1166906.319,1241987.897
1856,b,sp|P16095|SDHL_ECOLI,P16095,SDHL_ECOLI,sdaA,454,22.7,Escherichia coli (strain K12) OX=83333,L-serine dehydratase 1 ,1:Experimental evidence at protein level,1,0.999,11,8,8,30,22,22,605893704,605893704,605893704,"14M(15.9949), 17C(57.0215), 1K(304.2072), 2M(15.9949), 7K(304.2072), 7M(15.9949), 9K(304.2072), N-term(304.2072)",,,3866597.491,3446560.698,3691408.799,4307979.7,1141231.061,948156.8738,873292.4802,862095.8203,5090198.003,5970591.037,5749485.944,6063456.151,1138021.981,1042697.612,829256.2373,813788.72
1857,a,sp|P31224|ACRB_ECOLI,P31224,ACRB_ECOLI,acrB,1049,31.3,Escherichia coli (strain K12) OX=83333,Multidrug efflux pump subunit AcrB ,1:Experimental evidence at protein level,1,0.999,24,23,24,61,60,61,157358948,157358948,157358948,"10K(304.2072), 11K(304.2072), 12K(304.2072), 12M(15.9949), 13K(304.2072), 15K(304.2072), 17K(304.2072), 18K(304.2072), 20K(304.2072), 21K(304.2072), 25K(304.2072), 2K(304.2072), 2M(15.9949), 4M(15.9949), 5M(15.9949), 7K(304.2072), 7M(15.9949), 8K(304.2072), 9K(304.2072), 9M(15.9949), N-term(304.2072)",,,1775211.535,1822093.488,1964208.714,2161103.916,2596326.912,2311053.704,2278419.56,2467114.491,2412006.085,2811356.643,2314503.043,2722457.357,2940839.49,2622032.639,2307160.514,2403642.515
1858,a,sp|P31697|FIMC_ECOLI,P31697,FIMC_ECOLI,fimC,241,49.8,Escherichia coli (strain K12) OX=83333,Chaperone protein FimC ,1:Experimental evidence at protein level,1,0.999,9,8,9,21,17,21,282317862,282317862,282317862,"10M(15.9949), 11K(304.2072), 16K(304.2072), 28K(304.2072), 5M(15.9949), 6M(15.9949), 7K(304.2072), 9K(304.2072), N-term(304.2072)",,,1447652.83,1470717.486,1543327.679,1708346.565,1094946.763,919715.5063,957965.3398,1173254.44,1334303.231,1554467.821,1426848.272,1505689.185,1624255.853,1692899.804,1271790.944,1365437.682
